Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Alpha,Cl,Cd,peak_LD_2d,aoa_2d,peak_LD
uag8814320,0.060833,0.468,0.143066,0.434,500000.0,0.0,0.6954,0.029549254588261818,60.78671328671329,0.0,23.533588568973297
as6094,0.077723,0.442,0.041395,0.088,500000.0,0.0,0.8486,0.03607728695600568,93.1503841931943,0.0,23.521724375638954
goe235,0.034576,0.399,0.065454,0.2,500000.0,2.0,0.5537,0.023541014055259595,45.91210613598673,2.0,23.52065202884881
e682,0.029935,0.403,0.153002,0.403,500000.0,3.0,0.6328,0.026905610194624778,53.13182199832074,3.0,23.519258452886575
goe522,0.050395,0.487,0.219084,0.286,500000.0,0.0,0.4808,0.020446854527960197,40.78032230703987,0.0,23.51461929474417
naca001264a08cli0.2,0.016601,0.301,0.109641,0.401,500000.0,4.0,0.756,0.03215300695411047,70.32558139534885,4.0,23.51257538926238
e344,0.044027,0.25,0.147399,0.299,500000.0,1.0,0.52,0.02211599920283494,43.36947456213511,1.0,23.512390067971417
mh114,0.06578,0.482,0.130586,0.301,500000.0,0.0,0.8787,0.03738428479821725,103.74262101534829,0.0,23.50452883458406
glennmartin2,0.058541,0.302,0.13498,0.202,500000.0,0.0,0.4869,0.020717910258412707,41.123310810810814,0.0,23.501405012713075
ls417mod,0.021669,0.202,0.170007,0.302,500000.0,1.0,0.5436,0.02313598552291775,45.037282518641256,1.0,23.49586532467042
fx76mp160,0.060186,0.5,0.161478,0.339,500000.0,0.0,0.7951,0.033854167090624984,78.10412573673871,0.0,23.486030475113413
goe481a,0.055273,0.401,0.153193,0.294,500000.0,1.0,0.5009,0.021335789208767164,41.95142378559464,1.0,23.47698484920227
fx71120,0.0,0.052,0.11986,0.25,500000.0,4.0,0.4696,0.020028237678867772,39.89804587935429,4.0,23.446895704432606
b707a,-0.013747,0.32,0.114283,0.24,500000.0,5.0,0.4832,0.020623494734157234,40.67340067340068,5.0,23.42958873986134
e336,0.027995,0.229,0.128057,0.302,500000.0,3.0,0.5632,0.024038360286182822,46.31578947368421,3.0,23.42921868609007
e1098,0.037278,0.545,0.189618,0.369,500000.0,0.0,0.5187,0.022155432494315785,42.938741721854306,0.0,23.41186524492709
ah79100c,0.06667,0.5,0.099436,0.309,500000.0,0.0,0.9088,0.03882913956748327,115.0379746835443,0.0,23.405102717265915
goe386,0.052164,0.389,0.202793,0.289,500000.0,0.0,0.5636,0.02408523894875938,46.23461853978671,0.0,23.400224560737886
ste87151,0.025491,0.78,0.139393,0.472,500000.0,4.0,0.8066,0.03447394648639635,79.78239366963403,4.0,23.397379244592425
nlf415,0.029529,0.714,0.150187,0.462,500000.0,4.0,0.8205,0.035070901312249776,83.21501014198782,4.0,23.39546374057432
fx78k140a20,0.043517,0.435,0.14095,0.435,500000.0,2.0,0.6117,0.026152259208059386,50.38714991762768,2.0,23.38994865160603
b737a,0.002992,0.048,0.153699,0.193,500000.0,3.0,0.4595,0.019646826934860837,39.1396933560477,3.0,23.388000592842538
goe573,0.062605,0.301,0.141041,0.301,500000.0,1.0,0.6305,0.0269668010155428,52.19370860927152,1.0,23.38060045151814
goe364,0.061012,0.301,0.108021,0.299,500000.0,1.0,0.743,0.0317832534538677,66.87668766876688,1.0,23.377090739890395
naca4424,0.033108,0.5,0.240461,0.291,500000.0,4.0,0.5401,0.02312394628964707,44.27049180327869,4.0,23.35673994545692
arad20,0.034649,0.249,0.200002,0.251,500000.0,2.0,0.5972,0.0255758274538935,48.87070376432078,2.0,23.350173169434875
fx73cl1152,0.060875,0.339,0.15218,0.222,500000.0,0.0,0.6046,0.025908866474716567,49.47626841243863,0.0,23.33564073866393
goe300,0.063303,0.3,0.084309,0.3,500000.0,0.0,0.6394,0.027410044938805944,52.84297520661157,0.0,23.327214582372516
e542,0.019168,0.301,0.168846,0.413,500000.0,4.0,0.6355,0.02728384826019497,52.26151315789473,4.0,23.29216882968615
e343,0.03945,0.26,0.14494,0.309,500000.0,2.0,0.5783,0.02484384218026398,46.93993506493507,2.0,23.277397908259264
goe776,0.000123,0.401,0.25,0.299,500000.0,5.0,0.4598,0.019767154779979732,38.80168776371308,5.0,23.260808402516663
fx74130wp2,0.039329,0.467,0.1299,0.435,500000.0,1.0,0.5336,0.022942593276568127,43.45276872964169,1.0,23.25805080391586
e748,0.045763,0.549,0.197536,0.286,500000.0,0.0,0.6544,0.02814680258129639,54.03798513625103,0.0,23.249532450796032
goe223,0.05577,0.502,0.189029,0.304,500000.0,0.0,0.7304,0.03142803320593591,63.79039301310044,0.0,23.240397997990126
goe12k,0.040157,0.6,0.111004,0.5,500000.0,3.0,0.9047,0.03897069893074954,108.73798076923077,3.0,23.21487745466513
drgnfly,0.065599,0.409,0.193408,0.376,500000.0,0.0,0.521,0.02247498280183698,42.323314378554024,0.0,23.181330308177873
ste87391,0.041101,0.582,0.145718,0.355,500000.0,1.0,0.7317,0.031569212164755445,63.515625,1.0,23.177645238067925
ah79100b,0.063809,0.5,0.100376,0.309,500000.0,0.0,0.9137,0.039433561551141236,111.8359853121175,0.0,23.170618226178377
goe384,0.066246,0.393,0.195798,0.302,500000.0,1.0,0.794,0.03428870722425462,74.34456928838952,1.0,23.15631192529628
goe08k,0.059956,0.5,0.148507,0.5,500000.0,1.0,0.6911,0.029855990161681417,57.73600668337511,1.0,23.147783619214557
e61,0.066672,0.51,0.056689,0.238,500000.0,0.0,0.9205,0.03978063674573189,114.34782608695652,0.0,23.139398343058488
ah7476,0.061035,0.5,0.059054,0.2,500000.0,0.0,0.8733,0.037769994660428116,94.82084690553746,0.0,23.121528288564
r1080,0.03301,0.4,0.179954,0.4,500000.0,2.0,0.5408,0.02341228073778627,43.40288924558587,2.0,23.098988349613258
goe798,0.059306,0.4,0.199975,0.3,500000.0,0.0,0.6501,0.02818674239775933,52.59708737864078,0.0,23.064034531769053
goe329,0.054117,0.3,0.101612,0.299,500000.0,1.0,0.7031,0.03049251389342368,58.68948247078464,1.0,23.058118542060825
raf89,0.015873,0.5,0.250008,0.3,500000.0,4.0,0.4131,0.017920599359550662,35.82827406764961,4.0,23.051684361206433
e858,0.047939,0.442,0.227347,0.287,500000.0,0.0,0.5017,0.021765825678591904,40.656401944894654,0.0,23.049895161728433
fx78k150,0.04319,0.435,0.15108,0.435,500000.0,3.0,0.6477,0.028100101672030586,52.276029055690074,3.0,23.049738664991654
isa960,0.044081,0.398,0.094667,0.298,500000.0,0.0,0.5655,0.02454557624472776,44.98806682577566,0.0,23.038774659913148
goe301,0.062268,0.398,0.099353,0.288,500000.0,0.0,0.7277,0.0315906044245688,61.87925170068028,0.0,23.035330069026777
e541,0.016895,0.355,0.166434,0.462,500000.0,4.0,0.6815,0.02959253643958161,55.86065573770492,4.0,23.029455463927622
goe434,0.048257,0.505,0.22872,0.283,500000.0,0.0,0.6723,0.02921612033369647,54.70301057770545,0.0,23.01126885846652
goe513,0.049679,0.397,0.166437,0.201,500000.0,3.0,0.572,0.024922459035430278,45.14601420678768,3.0,22.951186284902025
s1016,0.0,0.835,0.17484,0.418,500000.0,4.0,0.4296,0.01872130003342558,36.375952582557154,4.0,22.947124357442004
goe390,0.066806,0.402,0.203241,0.291,500000.0,0.0,0.7246,0.031602007661288255,60.686767169179234,0.0,22.928922990156053
e335,0.02382,0.199,0.125934,0.305,500000.0,4.0,0.6185,0.026975527065646026,48.89328063241107,4.0,22.92818963258273
goe703,0.022758,0.3,0.194002,0.3,500000.0,2.0,0.4692,0.02046417512257839,38.39607201309329,2.0,22.927872596356234
mh113,0.068662,0.477,0.146689,0.297,500000.0,0.0,0.8915,0.03888280758112179,97.75219298245614,0.0,22.927871094186038
goe304,0.061028,0.4,0.089876,0.298,500000.0,1.0,0.7908,0.03449879380961967,71.37184115523465,1.0,22.922540549214585
e584,0.045388,0.383,0.166143,0.409,500000.0,1.0,0.5612,0.024484146724765163,44.22379826635146,1.0,22.92095396701568
fg4,0.046024,0.398,0.127028,0.302,500000.0,1.0,0.5044,0.022007552649947394,40.416666666666664,1.0,22.919404443692454
goe514,0.06125,0.396,0.16625,0.202,500000.0,0.0,0.417,0.018201833858660373,35.67151411462788,0.0,22.909779489147066
ea61009,-0.0,0.01,0.09,0.3,500000.0,4.0,0.4057,0.017713696089247846,35.125541125541126,4.0,22.903181693754956
goe592,0.070654,0.401,0.1428,0.301,500000.0,0.0,0.7889,0.034496395592950424,70.50044682752458,0.0,22.869055924243202
ea81006,0.0,0.01,0.06,0.3,500000.0,6.0,0.6585,0.02879838224050108,52.42834394904458,6.0,22.86586775954059
dsma523b,0.024422,0.82,0.109983,0.359,500000.0,0.0,0.4949,0.021652043572535293,39.65544871794872,0.0,22.85696490227647
naca633218,0.010161,0.55,0.180042,0.351,500000.0,3.0,0.4838,0.02117522219250592,38.98468976631749,3.0,22.847458014925607
goe630,0.074157,0.397,0.12565,0.297,500000.0,0.0,0.7622,0.03337550107517708,65.59380378657487,0.0,22.837110318828554
goe280,0.044463,0.3,0.079304,0.3,500000.0,6.0,1.0855,0.04757562371372869,314.63768115942025,6.0,22.816306235555707
goe198,0.063961,0.399,0.077731,0.2,500000.0,1.0,0.8183,0.03587588699092606,75.76851851851852,1.0,22.809192152014788
goe324,0.055963,0.301,0.131426,0.297,500000.0,2.0,0.7111,0.031206188096756494,57.95436022819886,2.0,22.7871471451494
naca16018,0.0,0.1,0.18,0.5,500000.0,4.0,0.5668,0.024900699652888193,44.04040404040404,4.0,22.76241261896662
eiffel428,0.041456,0.401,0.089592,0.301,500000.0,0.0,0.4717,0.020732262702552014,38.04032258064516,0.0,22.751978728396907
goe711,0.06045,0.3,0.148494,0.3,500000.0,0.0,0.6842,0.03008062263854811,54.51792828685259,0.0,22.745539818820188
usa35a,0.06148,0.393,0.181973,0.293,500000.0,0.0,0.6968,0.030642244168610416,55.922953451043334,0.0,22.73984882327236
usa35,0.061489,0.393,0.182005,0.293,500000.0,0.0,0.6957,0.030604882854709005,55.74519230769231,0.0,22.731666816132133
n0011sc,0.0,0.95,0.109566,0.4,500000.0,2.0,0.3567,0.015704720394647896,32.60511882998172,2.0,22.712916310280946
e342,0.034856,0.236,0.14259,0.318,500000.0,3.0,0.6453,0.028453892349818162,50.178849144634526,3.0,22.678795296845347
ah88k136,0.03037,0.389,0.135463,0.449,500000.0,2.0,0.6497,0.02865727231822702,50.5603112840467,2.0,22.671383123465255
goe431,0.070881,0.6,0.118075,0.2,500000.0,0.0,0.8945,0.03946345515408329,94.15789473684211,0.0,22.6665403854646
fx73170,0.043632,0.565,0.170901,0.435,500000.0,0.0,0.5758,0.025415794698015533,44.292307692307695,0.0,22.655203460742406
e266,0.031664,0.398,0.1732,0.398,500000.0,2.0,0.5305,0.023419062452491264,41.18788819875776,2.0,22.652486668763576
b707b,0.006132,0.101,0.121651,0.302,500000.0,5.0,0.4961,0.021906576998023498,39.09377462568952,5.0,22.646166949987677
fx63137,0.058604,0.565,0.137145,0.308,500000.0,0.0,0.921,0.040685117196049975,103.25112107623318,0.0,22.637270419105928
e664,0.027339,0.407,0.166228,0.446,500000.0,3.0,0.6946,0.030697612165504602,54.99604117181314,3.0,22.62716709870135
marske5,0.026713,0.149,0.122157,0.201,500000.0,3.0,0.4772,0.021097703100257766,37.96340493237868,3.0,22.61857595266708
sc21010,0.027817,0.713,0.100114,0.345,500000.0,0.0,0.8102,0.03582191311302401,72.08185053380784,0.0,22.61744082298693
goe744,0.067145,0.301,0.144898,0.201,500000.0,3.0,0.7111,0.03144618809675649,56.842525979216624,3.0,22.61323368708547
goe625,0.058659,0.4,0.200006,0.3,500000.0,0.0,0.607,0.02686775991229782,46.44223412394797,0.0,22.59213280085051
sp4721la,0.044511,0.676,0.213916,0.357,500000.0,0.0,0.7145,0.031647701126253945,57.02314445331206,0.0,22.57667933445166
naca663418,0.020328,0.55,0.179976,0.451,500000.0,3.0,0.6382,0.028272632320840523,49.016897081413205,3.0,22.57306616368952
goe346,0.037121,0.399,0.057392,0.399,500000.0,7.0,1.0862,0.04814255212618491,274.29292929292933,7.0,22.562160750285855
stcyr234,0.04873,0.592,0.161071,0.211,500000.0,0.0,0.8656,0.03837858056979819,83.87596899224808,0.0,22.554247373108403
sp4721bs,0.044383,0.684,0.214229,0.356,500000.0,0.0,0.7162,0.03176878231708657,57.02229299363057,0.0,22.544143897350384
goe409,-0.0,0.022,0.127,0.4,500000.0,5.0,0.5158,0.022903085956192764,39.86089644513138,5.0,22.520982586651513
naca664221,0.009815,0.55,0.210008,0.451,500000.0,6.0,0.7874,0.03497785114466957,66.95578231292517,6.0,22.511388613991382
fx63145,0.039493,0.371,0.144716,0.308,500000.0,0.0,0.5856,0.02602201987422445,44.4309559939302,0.0,22.504017859891555
ah82150f,0.036345,0.467,0.14997,0.435,500000.0,3.0,0.6548,0.02913641346614307,50.06116207951071,3.0,22.473596510458883
usa32,0.088629,0.401,0.147642,0.201,500000.0,0.0,0.6738,0.02999173391095388,51.87066974595842,0.0,22.466190250971383
usa98,0.063135,0.5,0.142963,0.3,500000.0,0.0,0.7893,0.035140035906473965,66.83319220999154,0.0,22.46155929096773
fx63137sm,0.058335,0.565,0.136763,0.308,500000.0,0.0,0.9277,0.04130896173253696,102.16960352422907,0.0,22.457596635000826
bambino6,0.028513,0.399,0.120016,0.399,500000.0,4.0,0.4088,0.01820825097714429,34.2092050209205,4.0,22.45136012861102
e603,0.033174,0.384,0.189917,0.4,500000.0,2.0,0.6567,0.029299728817894485,49.93916349809886,2.0,22.41317672533978
rhodesg36,0.0516,0.393,0.162463,0.293,500000.0,0.0,0.6641,0.029635744742926195,50.61737804878049,0.0,22.40875016844364
nlf414f,0.023901,0.513,0.141726,0.466,500000.0,4.0,0.761,0.03396705171725212,61.97068403908795,4.0,22.404063983377235
n24,0.051674,0.393,0.17045,0.293,500000.0,1.0,0.8846,0.0395238762513486,86.55577299412917,1.0,22.381407996889386
naca2424,0.016252,0.5,0.240154,0.295,500000.0,6.0,0.6609,0.02953696428205334,50.144157814871015,6.0,22.37535292012263
usa31,0.090266,0.4,0.149012,0.201,500000.0,0.0,0.7504,0.03357709974584403,60.080064051240996,0.0,22.34856511372397
goe803h,0.065677,0.4,0.062991,0.15,500000.0,1.0,0.8678,0.038851388615064555,81.48356807511738,1.0,22.336395967672367
fx76mp140,0.070741,0.467,0.141089,0.339,500000.0,0.0,0.8803,0.0394596790739438,84.3199233716475,0.0,22.308848441225255
ist-mt1-12,0.06211,0.588,0.120001,0.293,500000.0,0.0,0.9013,0.04043075186897037,90.03996003996004,0.0,22.292437274502582
goe448,0.103106,0.4,0.128963,0.3,500000.0,0.0,1.0892,0.04888694671197462,244.21524663677127,0.0,22.279976011126212
goe274,0.047195,0.399,0.08652,0.299,500000.0,2.0,0.8164,0.03664957543506785,69.83746792130026,2.0,22.275837859197527
goe741,0.046528,0.3,0.15331,0.3,500000.0,4.0,0.8697,0.03906501455762505,80.97765363128492,4.0,22.262886878413934
mh126,0.077653,0.454,0.250541,0.367,500000.0,0.0,0.7049,0.03167742266701711,53.93267023718439,0.0,22.252441665146886
zv15_35,-0.008601,0.458,0.156454,0.198,500000.0,6.0,0.6067,0.027314124640220365,44.84109386548411,6.0,22.211951068958193
e591,0.064839,0.477,0.156731,0.25,500000.0,0.0,0.8932,0.04027642511189623,85.88461538461539,0.0,22.176744771128664
ah93w257,0.020653,0.778,0.25679,0.31,500000.0,2.0,0.6019,0.027156877019453268,44.28991905813098,2.0,22.16381506492228
gw25,0.066742,0.534,0.156986,0.351,500000.0,0.0,0.9032,0.04078914497017925,88.203125,0.0,22.143146189024684
dga1182,0.00828,0.2,0.076001,0.3,500000.0,4.0,0.51,0.023040282517223995,38.34586466165414,4.0,22.1351452448009
goe320,0.059174,0.3,0.123323,0.297,500000.0,0.0,0.6242,0.028200787426198422,45.863335782512856,0.0,22.134133723518676
goe435,0.043671,0.581,0.262245,0.276,500000.0,0.0,0.6107,0.027636482501603964,44.67446964155084,0.0,22.097602325641706
sc21006,0.026193,0.728,0.060069,0.307,500000.0,0.0,0.765,0.03463563566375399,60.14150943396226,0.0,22.087078390207473
mh112,0.07345,0.476,0.162939,0.298,500000.0,0.0,0.9262,0.042004823844655294,93.74493927125506,0.0,22.049848451342807
e58,0.063861,0.5,0.056012,0.2,500000.0,0.0,0.8905,0.0404460748496889,82.83720930232559,0.0,22.01696958998852
goe373,0.05,0.399,0.065013,0.299,500000.0,0.0,0.5163,0.02347241111110631,38.27279466271312,0.0,21.99603600823544
goe572,0.079688,0.301,0.186044,0.298,500000.0,0.0,0.5552,0.025263303555163576,40.466472303207,0.0,21.976539955975888
naca23024,0.004559,0.146,0.240061,0.301,500000.0,6.0,0.5272,0.02401835280427541,38.73622336517266,6.0,21.949881588305892
fx08s176,0.055662,0.37,0.176051,0.371,500000.0,1.0,0.5829,0.0266038726065285,41.99567723342939,1.0,21.91034397965649
goe511,0.073902,0.397,0.166608,0.202,500000.0,1.0,0.5731,0.026159629190222747,41.34920634920635,1.0,21.907802890959868
fx74cl6140,0.071436,0.339,0.140539,0.309,500000.0,0.0,0.7895,0.036051860557022364,62.116443745082606,0.0,21.899008478390922
goe233,0.080106,0.499,0.116467,0.201,500000.0,0.0,0.9429,0.04310373151971932,96.11620795107034,0.0,21.875136252847092
gu255118,0.070357,0.45,0.199898,0.4,500000.0,0.0,0.5823,0.026637691805630994,41.771879483500726,0.0,21.860002144664296
du-80-176-v1,0.029997,0.365,0.175882,0.395,500000.0,2.0,0.6789,0.031100080580778365,49.05346820809248,2.0,21.82952543279258
goe447,0.078729,0.4,0.126835,0.297,500000.0,0.0,0.8763,0.040246552887557706,76.26631853785901,0.0,21.77329329168237
sp4621hp,0.04049,0.641,0.210687,0.377,500000.0,0.0,0.7119,0.03276881915257199,51.6243654822335,0.0,21.7249207756125
goe225,0.074493,0.5,0.128594,0.201,500000.0,0.0,0.9735,0.04489976415689675,103.45377258235919,0.0,21.681628362194132
ah93w300,0.016038,0.722,0.299887,0.281,500000.0,2.0,0.603,0.02781651051828258,42.46478873239436,2.0,21.677772976005542
n11h9,0.043308,0.301,0.089937,0.398,500000.0,9.0,1.1158,0.05150339727130848,228.64754098360655,9.0,21.664590281728657
n6h15,0.042857,0.399,0.155786,0.401,500000.0,2.0,0.6193,0.028672609792904213,43.27742837176799,2.0,21.599010500720514
e694,0.049394,0.562,0.154355,0.404,500000.0,2.0,0.9308,0.04311471404580343,87.2352389878163,2.0,21.588917393981866
bacj,0.016538,0.78,0.100697,0.4,500000.0,5.0,0.5145,0.023852928182256795,36.90817790530846,5.0,21.56967882805748
fx76mp120,0.075727,0.467,0.121121,0.339,500000.0,0.0,0.9499,0.04403990548065823,92.67317073170732,0.0,21.569074448108978
goe228,0.067631,0.494,0.179138,0.293,500000.0,0.0,0.8968,0.04165774145384545,77.71230502599654,0.0,21.527811367152644
fx73cl3152,0.080074,0.435,0.152171,0.222,500000.0,0.0,0.8476,0.039403767282012156,67.80799999999999,0.0,21.51063358824906
goe226,0.078588,0.496,0.139299,0.201,500000.0,0.0,0.9611,0.044691417263713396,95.15841584158416,0.0,21.505247737586348
goe29b,0.06425,0.3,0.094266,0.198,500000.0,1.0,0.7294,0.03392336629160048,52.1,1.0,21.501403891647435
gw19,0.067968,0.54,0.161973,0.385,500000.0,0.0,0.9007,0.04197026285144779,77.71354616048318,0.0,21.460432668434663
ist-mt1-24,0.048608,0.574,0.24,0.26,500000.0,0.0,0.729,0.03402152049687057,51.62889518413597,0.0,21.42761373839997
th25816,0.039948,0.529,0.257474,0.47,500000.0,2.0,0.4924,0.022999611998820804,35.37356321839081,2.0,21.40905681475172
cap21c,0.005829,0.238,0.155704,0.157,500000.0,6.0,0.761,0.03556705171725212,54.82708933717579,6.0,21.396206974076236
ah94w301,-0.013305,0.084,0.301037,0.308,500000.0,3.0,0.6233,0.029158742435055732,42.662559890485966,3.0,21.376093341071027
goe421,0.079132,0.492,0.190234,0.292,500000.0,0.0,0.8966,0.04194430952561293,75.72635135135135,0.0,21.375962797825984
2032c,0.068068,0.4,0.079623,0.2,500000.0,2.0,0.9336,0.043690205747573194,84.48868778280543,2.0,21.368633633680187
fx78pk188,0.023692,0.5,0.18814,0.435,500000.0,4.0,0.6858,0.03213270914096162,47.231404958677686,4.0,21.342738235717785
goe217,0.059313,0.593,0.190489,0.29,500000.0,0.0,0.8836,0.04150766030537799,72.01303993480033,0.0,21.28763687230801
goe222,0.070074,0.501,0.185931,0.291,500000.0,0.0,0.9448,0.04453804443584678,85.04050405040503,0.0,21.213324742196598
goe518,0.066591,0.302,0.180029,0.297,500000.0,1.0,0.5429,0.025597504277748685,37.28708791208791,1.0,21.20909890703409
s1221-4deg-flap,0.056034,0.528,0.121469,0.218,500000.0,0.0,0.9172,0.0432635353743352,77.99319727891157,0.0,21.200301641185373
fx049915,0.055408,0.37,0.147185,0.37,500000.0,2.0,0.6534,0.030847827796690375,43.97039030955585,2.0,21.18139417486318
s4096,0.022059,0.388,0.124762,0.355,500000.0,3.0,0.6125,0.028938934498663263,41.134989926124916,3.0,21.165257484801053
ui1720,0.046218,0.212,0.138178,0.179,500000.0,1.0,0.612,0.028936006824802553,41.04627766599597,1.0,21.150119424060374
fx69pr281,0.0554,0.5,0.281336,0.222,500000.0,0.0,0.5618,0.02659937933668406,38.01082543978349,0.0,21.120793567735753
la5055,0.058749,0.4,0.159306,0.35,500000.0,2.0,0.6747,0.03197718294546764,45.190890823844605,2.0,21.099419581474738
fx75193,0.036567,0.691,0.192731,0.402,500000.0,2.0,0.7394,0.03506340577492607,50.67854694996572,2.0,21.087512284067593
miley,0.052003,0.35,0.128637,0.332,500000.0,3.0,0.7115,0.03376749763294874,48.04186360567184,3.0,21.07055748501043
saratov,0.096769,0.4,0.092036,0.15,500000.0,0.0,0.8071,0.03831416158423958,57.981321839080465,0.0,21.065318060672332
fx75vg166,0.024001,0.403,0.16726,0.435,500000.0,5.0,0.8012,0.03806881653003942,57.10620099786172,5.0,21.046096859033888
naca16021,-0.0,0.15,0.21,0.5,500000.0,4.0,0.5692,0.027052798485087192,38.15013404825738,4.0,21.040337113876426
e421,0.086223,0.375,0.145358,0.254,500000.0,0.0,0.9041,0.042980057124481594,73.08811641067098,0.0,21.03533732822848
e593,0.04669,0.325,0.112974,0.284,500000.0,0.0,0.3047,0.014506771188348854,27.62466001813237,0.0,21.00398469403864
eiffel430,0.043845,0.402,0.097298,0.152,500000.0,1.0,0.5579,0.02656584931782712,37.41784037558685,1.0,21.000646104908036
goe802a,0.058953,0.4,0.098006,0.3,500000.0,2.0,0.8813,0.04206564786164984,67.89676425269646,2.0,20.950586637783804
glennmartin4,0.057265,0.399,0.15493,0.301,500000.0,1.0,0.3969,0.0189492037917267,30.41379310344827,1.0,20.945471079544152
as6099,0.092272,0.493,0.0622,0.111,500000.0,0.0,1.0752,0.05145220567112912,131.76470588235293,0.0,20.89706332265784
goe227,0.076664,0.5,0.146015,0.25,500000.0,0.0,0.9854,0.04722271628736035,90.7366482504604,0.0,20.867075794700792
ist-mt1-21,0.056943,0.546,0.210005,0.282,500000.0,0.0,0.8397,0.04029459484194539,60.45356371490281,0.0,20.839023280757722
goe199,0.049976,0.4,0.073308,0.3,500000.0,7.0,1.2117,0.05816211189988461,381.0377358490566,7.0,20.8331499737444
lnv109a,0.059816,0.315,0.12987,0.235,500000.0,3.0,0.7459,0.0358349477608869,49.72666666666667,3.0,20.814876164383147
goe15k,0.033054,0.5,0.150004,0.5,500000.0,2.0,0.8372,0.040237602533668454,59.842744817726945,2.0,20.806408614913884
fx72ls160,0.082744,0.435,0.160116,0.371,500000.0,0.0,0.9041,0.04350005712448159,70.13964313421256,0.0,20.783880752450266
fx73cl2152,0.066228,0.435,0.152172,0.222,500000.0,0.0,0.9282,0.04476371181005276,74.256,0.0,20.73554588007938
fx72150a,0.083199,0.467,0.150116,0.371,500000.0,0.0,1.0044,0.04876849125430641,91.39217470427661,0.0,20.59526497882602
ua2-180,0.069695,0.366,0.181252,0.315,500000.0,2.0,0.8149,0.03959794150847991,55.322471147318396,2.0,20.579352586434045
naca001066,-0.0,0.025,0.1,0.6,500000.0,3.0,0.5436,0.02642598552291775,35.390625,3.0,20.57066138663274
ua2-180sm,0.069832,0.341,0.181696,0.341,500000.0,0.0,0.6119,0.029781423536923722,38.826142131979694,0.0,20.54636506013058
goe229,0.058166,0.502,0.194237,0.304,500000.0,0.0,0.6725,0.03284619240745976,42.269013199245755,0.0,20.474214839199057
raf19,0.099167,0.4,0.105145,0.15,500000.0,1.0,0.9513,0.04651958066393562,75.3206650831354,1.0,20.44945346503299
ua79sf18,0.037183,0.669,0.187703,0.428,500000.0,5.0,0.8561,0.041946071835103474,59.04137931034482,5.0,20.409539261875633
stf86361,0.041363,0.721,0.146848,0.473,500000.0,3.0,0.9873,0.04852307709132528,82.13810316139767,3.0,20.347019587026658
goe441,0.075656,0.4,0.159932,0.295,500000.0,0.0,0.9457,0.0465317607130053,72.52300613496932,0.0,20.323752755302113
e862,-0.0,0.081,0.32374,0.285,500000.0,5.0,0.5984,0.029689555166823575,36.75675675675676,5.0,20.155236299015982
goe482,0.085414,0.4,0.16554,0.295,500000.0,0.0,0.9861,0.049094396705998924,77.76813880126183,0.0,20.085795246761975
goe242,0.072973,0.5,0.161987,0.301,500000.0,0.0,1.0346,0.052114470373065026,86.00166251039069,0.0,19.852451585783076
goe388,0.052965,0.4,0.101984,0.298,500000.0,1.0,0.6171,0.03112074763346765,36.60142348754448,1.0,19.82921513544754
goe207,0.064963,0.299,0.087804,0.2,500000.0,3.0,0.9239,0.04670547304736285,62.67978290366351,3.0,19.781407610690426
goe360,0.056983,0.3,0.096824,0.299,500000.0,0.0,0.5637,0.028519460486814613,33.91696750902527,0.0,19.76545104212666
n2h15,0.045395,0.4,0.147202,0.4,500000.0,3.0,0.8786,0.044487704022182065,56.39281129653402,3.0,19.74927722864548
s1210,0.07237,0.511,0.12009,0.215,500000.0,0.0,1.0742,0.05440171446296872,95.9964253798034,0.0,19.745701226589258
goe14,0.066969,0.3,0.098994,0.298,500000.0,3.0,0.966,0.04905503295902604,68.46208362863217,3.0,19.692169013664024
dbln526,0.037212,0.501,0.259903,0.501,500000.0,1.0,0.538,0.02741916314077425,32.448733413751505,1.0,19.621313649793915
e49,0.067425,0.45,0.07235,0.392,500000.0,1.0,0.8963,0.04569416725049744,57.41832158872517,1.0,19.615194978528525
ah81k144wfKlappe,0.010341,0.565,0.220242,0.171,500000.0,5.0,0.6236,0.031802750691423354,36.17169373549885,5.0,19.608366774644246
fx057816,0.049087,0.371,0.161864,0.371,500000.0,1.0,0.539,0.027489494875764832,32.450331125827816,1.0,19.60749014981686
goe331,0.065381,0.398,0.106441,0.3,500000.0,3.0,1.0508,0.053689601628793535,85.15397082658022,3.0,19.571760045179023
goe63,0.064961,0.399,0.082639,0.2,500000.0,6.0,1.3028,0.06685041166723905,395.9878419452887,6.0,19.48828687076664
hs1430,0.028503,0.442,0.301449,0.341,500000.0,2.0,0.4335,0.022527354118694335,27.985797288573274,2.0,19.243271878087974
goe241,0.080257,0.501,0.189205,0.293,500000.0,0.0,1.0852,0.056671237057142596,86.33253778838504,0.0,19.149043789281922
ist-mt1-15,0.085297,0.529,0.150009,0.293,500000.0,0.0,1.1101,0.05800826808763297,93.60033726812816,0.0,19.136927141540827
goe243,0.081587,0.593,0.190622,0.292,500000.0,0.0,1.1181,0.058585805112004466,94.99575191163977,0.0,19.084827764377636
fx77w258,0.047414,0.277,0.261328,0.31,500000.0,1.0,0.5561,0.02916075814326527,31.632536973833908,1.0,19.070148905865548
goe652,0.091369,0.5,0.170599,0.2,500000.0,0.0,1.1266,0.05914031531352122,97.03703703703704,0.0,19.049610980725124
